Region,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,SeriousCases,CasesPerM,DeathsPerM,TotalTests,TestsPerM,Population
Afghanistan,157744,+19,7332 ,,145103.0,,5309.0,1124,3923,182,809152,20124,40207656
Cyprus,144205,+695,617 ,+1,124370.0,,19218.0,54,118181,506,9477138,7766854,1220203
Namibia,135951,+1257,3580 ,,126288.0,+41,6083.0,15,52127,1373,828465,317653,2608084
Ghana,131911,,1255 ,,129683.0,,973.0,5,4120,39,2038858,63675,32019582
Uganda,128509,+209,3272 ,+1,97949.0,+22,27288.0,74,2686,68,2046278,42767,47846836
El Salvador,121437,+53,3803 ,+1,105385.0,+396,12249.0,198,18585,582,1488216,227763,6534041
Cambodia,120405,+8,3001 ,+3,116771.0,+12,633.0,,7059,176,2745722,160974,17056913
Cameroon,107662,,1836 ,,105307.0,,519.0,13,3914,67,1751774,63678,27509845
Rwanda,101183,+153,1344 ,,45522.0,,54317.0,,7539,100,3727624,277754,13420612
Laos,96256,+1702,266 ,+4,7339.0,,88651.0,,12955,36,877582,118117,7429749
Luxembourg,96108,+349,898 ,+1,89457.0,+565,5753.0,22,149970,1401,3765019,5875049,640849
Maldives,93733,+104,259 ,,91405.0,+59,2069.0,23,169058,467,1820840,3284083,554444
Jamaica,91972,+45,2441 ,+8,63661.0,+37,25870.0,2,30862,819,688917,231176,2980059
Trinidad and Tobago,83837,+707,2527 ,+24,66425.0,+459,14885.0,22,59623,1797,484050,344247,1406113
Senegal,74129,+14,1886 ,,72191.0,+6,52.0,2,4263,108,897805,51635,17387521
Réunion,67237,,393 ,,62026.0,,4818.0,21,74324,434,1347378,1489391,904650
Angola,65760,+112,1738 ,+1,63691.0,+56,331.0,3,1914,51,1220635,35528,34356727
DRC,64448,+1060,1126 ,,50930.0,,12392.0,,689,12,306299,3275,93531207
Malawi,63944,+536,2311 ,,59075.0,+35,2558.0,67,3221,116,458637,23104,19851017
Ivory Coast,62032,+34,706 ,,61070.0,+26,256.0,,2270,26,1187326,43442,27331204
Eswatini,58876,+1034,1258 ,+3,47097.0,+507,10521.0,11,49992,1068,412945,350633,1177714
Guadeloupe,55441,,749 ,,2250.0,,52442.0,23,138525,1871,551264,1377389,400224
Fiji,52623,+12,697 ,,51196.0,+9,730.0,,58087,769,467268,515784,905938
Suriname,51361,+38,1180 ,+1,48874.0,+1,1307.0,10,86421,1985,165057,277728,594312
Syria,49631,+66,2837 ,+4,30961.0,+96,15833.0,,2739,157,113162,6245,18120898
French Guiana,46732,+42,336 ,+1,11254.0,,35142.0,6,150761,1084,471557,1521274,309975
Martinique,46700,,749 ,,104.0,,45847.0,1,124586,1998,438296,1169288,374840
French Polynesia,46342,,636 ,,,,,7,163590,2245,,,283281
Madagascar,45794,,980 ,,43393.0,,1421.0,22,1594,34,290447,10110,28729440
Sudan,45112,,3252 ,,36009.0,,5851.0,,995,72,238579,5262,45343086
Malta,41280,+221,471 ,,38797.0,+153,2012.0,3,93128,1063,1211456,2733047,443262
Mauritania,39990,+26,852 ,,38670.0,+41,468.0,16,8283,176,535360,110888,4827926
Guyana,38751,+23,1028 ,+2,37036.0,+74,687.0,13,48922,1298,409954,517553,792100
Cabo Verde,38557,+16,351 ,,38100.0,+8,106.0,23,68266,621,211692,374803,564809
Gabon,37743,+62,285 ,,35488.0,+398,1970.0,5,16393,124,1459776,634035,2302360
Papua New Guinea,36004,+11,589 ,+2,35252.0,+90,163.0,7,3916,64,249149,27098,9194431
Belize,31246,+29,589 ,,30110.0,+88,547.0,6,76552,1443,368795,903542,408166
Guinea,30814,,388 ,,29776.0,,650.0,49,2257,28,569940,41747,13652338
Barbados,27126,+55,256 ,+1,25273.0,+44,1597.0,,94224,889,456453,1585517,287889
Togo,26550,+84,244 ,,25962.0,+3,344.0,,3101,28,597792,69821,8561827
Tanzania,26483,,734 ,,,,,7,426,12,,,62215364
Haiti,25907,,765 ,,22583.0,,2559.0,,2232,66,132422,11410,11605583
Benin,24907,,161 ,,24705.0,,41.0,5,1979,13,604310,48013,12586372
Lesotho,24298,+395,665 ,,13952.0,+24,9681.0,,11212,307,281329,129820,2167066
Seychelles,24047,,131 ,,23574.0,,342.0,,242319,1320,,,99237
Somalia,23169,+95,1333 ,,12903.0,+86,8933.0,,1401,81,262138,15849,16539870
Bahamas,22995,+24,713 ,,21683.0,+17,599.0,2,57670,1788,175609,440416,398734
Mauritius,22869,+54,680 ,,21303.0,+42,886.0,,17939,533,358675,281346,1274853
Channel Islands,21667,+210,110 ,+2,19632.0,+192,1925.0,,122965,624,1102820,6258733,176205
Burundi,21422,+279,38 ,,773.0,,20611.0,,1727,3,345742,27866,12407144
Mayotte,21180,+41,185 ,,2964.0,,18031.0,,74995,655,176919,626444,282418
Andorra,20549,,134 ,,18285.0,,2130.0,31,265333,1730,218899,2826473,77446
Iceland,20232,+188,36 ,,18644.0,+114,1552.0,2,58732,105,1304837,3787845,344480
Timor-Leste,19832,+2,122 ,,19704.0,,6.0,,14635,90,211166,155830,1355102
Congo,19179,,365 ,,12421.0,,6393.0,,3355,64,188207,32925,5716235
Mali,19064,+126,637 ,+3,15729.0,+123,2698.0,,903,30,514575,24386,21101387
Curaçao,17720,+27,184 ,+1,17334.0,+12,202.0,3,107346,1115,359934,2180440,165074
Nicaragua,17391,,210 ,,4225.0,,12956.0,,2580,31,,,6739691
Tajikistan,17095,,124 ,,16966.0,,5.0,,1735,13,,,9850244
Taiwan,16786,+15,849 ,,15729.0,+12,208.0,,703,36,8872811,371561,23879794
Aruba,16751,+35,180 ,+2,16324.0,+17,247.0,11,155926,1676,177885,1655838,107429
Burkina Faso,16672,,296 ,,15926.0,,450.0,,767,14,234250,10775,21739227
Brunei ,15385,+9,98 ,,15074.0,+16,213.0,,34682,221,663212,1495068,443600
Equatorial Guinea,13618,+1,175 ,,13407.0,+1,36.0,1,9263,119,263190,179020,1470169
Djibouti,13527,+1,189 ,,13304.0,,34.0,,13407,187,253201,250947,1008983
New Zealand,13317,+79,49 ,+1,11165.0,+194,2103.0,40,2662,10,5370203,1073590,5002100 
South Sudan,13309,+260,133 ,,12614.0,+38,562.0,2,1169,12,281458,24721,11385443
Saint Lucia,13136,+9,291 ,+6,12765.0,+9,80.0,3,71061,1574,103717,561075,184854
Isle of Man,12974,+79,67 ,,12020.0,,887.0,1,151404,782,133676,1559977,85691
Hong Kong,12514,+7,213 ,,12180.0,,121.0,,1650,28,28539548,3762202,7585862
New Caledonia,12477,+32,280 ,,12021.0,+42,176.0,8,43097,967,42756,147685,289508
CAR,11961,,101 ,,6859.0,,5001.0,2,2415,20,60228,12161,4952371
Yemen,10092,+6,1974 ,+1,6960.0,+2,1158.0,23,328,64,265253,8616,30784570
Gambia,10051,+6,342 ,,9647.0,+2,62.0,1,3995,136,128823,51208,2515679
Cayman Islands,8097,+61,9 ,,4660.0,+88,3428.0,17,121124,135,215963,3230609,66849
Gibraltar,7737,+54,100 ,,7273.0,+5,364.0,1,229748,2969,434217,12893960,33676
Eritrea,7731,+18,67 ,+2,7521.0,+12,143.0,,2137,19,23693,6548,3618110
Niger,7191,+6,272 ,+1,6879.0,,40.0,2,282,11,197128,7736,25483389
San Marino,7007,+407,95 ,+1,6159.0,+181,753.0,6,205876,2791,98261,2887057,34035
Guinea-Bissau,6455,,149 ,,6287.0,,19.0,,3171,73,109448,53760,2035866
Sierra Leone,6452,+18,121 ,,,,,,786,15,160729,19568,8213752
Dominica,6286,,42 ,,5874.0,,370.0,,87007,581,116293,1609659,72247
Grenada,5919,,200 ,,5675.0,+7,44.0,,52249,1765,89808,792762,113285
Liberia,5844,,287 ,,5535.0,,22.0,2,1117,55,128246,24516,5231126
Bermuda,5815,,106 ,,5647.0,,62.0,,93878,1711,671065,10833764,61942
St. Vincent Grenadines,5758,+35,77 ,,5111.0,,570.0,7,51662,691,91583,821704,111455
Chad,5701,,181 ,,4874.0,,646.0,,333,11,157235,9188,17113185
Liechtenstein,5551,+48,68 ,,5152.0,+44,331.0,18,144980,1776,80413,2100214,38288
Sint Maarten,4664,,75 ,,4543.0,,46.0,10,107004,1721,62056,1423727,43587
Faeroe Islands,4639,+162,13 ,,4262.0,+222,364.0,7,94415,265,608000,12374323,49134
Comoros,4606,+17,151 ,,4400.0,+9,55.0,,5137,168,,,896635
Monaco,4339,+56,36 ,,4020.0,+30,283.0,4,109435,908,54960,1386164,39649
Antigua and Barbuda,4186,+8,117 ,,4036.0,+3,33.0,1,42234,1180,18195,183576,99114
Saint Martin,4008,,56 ,,1399.0,,2553.0,7,101138,1413,78366,1977491,39629
Sao Tome and Principe,3735,,57 ,,3676.0,,2.0,,16593,253,15154,67321,225100
Caribbean Netherlands,3179,+4,22 ,,3036.0,+6,121.0,,119606,828,30126,1133451,26579
Turks and Caicos,3158,+7,25 ,,3074.0,,59.0,,79986,633,94789,2400816,39482
British Virgin Islands,2886,,39 ,,,,,7,94545,1278,82570,2704996,30525
Saint Kitts and Nevis,2801,+3,28 ,,2765.0,,8.0,1,52113,521,57508,1069936,53749
Bhutan,2656,+4,3 ,,2632.0,+2,21.0,,3388,4,1269768,1619559,784021
Greenland,1969,+32, ,,1736.0,+8,233.0,2,34596,,127046,2232245,56914
St. Barth,1621,,6 ,,,,,,163391,605,56491,5694083,9921
Anguilla,1592,,4 ,,1521.0,,67.0,,104744,263,51382,3380617,15199
Diamond Princess,712,,13 ,,699.0,,0.0,,,,,, 
Wallis and Futuna,454,,7 ,,438.0,,9.0,,41457,639,20508,1872706,10951
Saint Pierre Miquelon,96,, ,,74.0,,22.0,,16687,,13534,2352512,5753
Falkland Islands,83,, ,,,,,,22878,,8316,2292172,3628
Macao,77,, ,,77.0,,0.0,,116,,5019,7579,662264
Montserrat,44,,1 ,,43.0,,0.0,,8807,200,3093,619095,4996
Vatican City,27,, ,,27.0,,0.0,,33582,,,,804
Solomon Islands,20,, ,,20.0,,0.0,,28,,4500,6325,711458
Western Sahara,10,,1 ,,8.0,,1.0,,16,2,,,618765
MS Zaandam,9,,2 ,,7.0,,0.0,,,,,, 
Palau,8,, ,,8.0,,0.0,,439,,14878,816575,18220
Vanuatu,6,,1 ,,5.0,,0.0,,19,3,23000,72414,317617
Marshall Islands,4,, ,,4.0,,0.0,,67,,,,59774
Samoa,3,, ,,3.0,,0.0,,15,,,,200341
Saint Helena,2,, ,,2.0,,0.0,,328,,,,6103
Micronesia,1,, ,,1.0,,0.0,,9,,,,116785
Tonga,1,, ,,1.0,,0.0,,9,,,,107445
